OriFull	OriSimp	mirbase_accession	version_6_0	version_7_0	version_7_1	version_8_0	version_8_1	version_8_2	version_9_0	version_9_1	version_9_2	version_10_0	version_10_1	version_11	version_12	version_13	version_14	version_15	version_16	version_17	version_18	version_19	version_20	version_21	finalname
hsa-miR-573-001615	hsa-miR-573	MIMAT0003238	NA	NA	NA	NA	hsa-miR-573	hsa-miR-573	hsa-miR-573	hsa-miR-573	hsa-miR-573	hsa-miR-573	hsa-miR-573	hsa-miR-573	hsa-miR-573	hsa-miR-573	hsa-miR-573	hsa-miR-573	hsa-miR-573	hsa-miR-573	hsa-miR-573	hsa-miR-573	hsa-miR-573	hsa-miR-573	hsa-miR-573
hsa-miR-575-001617	hsa-miR-575	MIMAT0003240	NA	NA	NA	NA	hsa-miR-575	hsa-miR-575	hsa-miR-575	hsa-miR-575	hsa-miR-575	hsa-miR-575	hsa-miR-575	hsa-miR-575	hsa-miR-575	hsa-miR-575	hsa-miR-575	hsa-miR-575	hsa-miR-575	hsa-miR-575	hsa-miR-575	hsa-miR-575	hsa-miR-575	hsa-miR-575	hsa-miR-575
hsa-miR-577-002675	hsa-miR-577	MIMAT0003242	NA	NA	NA	NA	hsa-miR-577	hsa-miR-577	hsa-miR-577	hsa-miR-577	hsa-miR-577	hsa-miR-577	hsa-miR-577	hsa-miR-577	hsa-miR-577	hsa-miR-577	hsa-miR-577	hsa-miR-577	hsa-miR-577	hsa-miR-577	hsa-miR-577	hsa-miR-577	hsa-miR-577	hsa-miR-577	hsa-miR-577
hsa-miR-578-001619	hsa-miR-578	MIMAT0003243	NA	NA	NA	NA	hsa-miR-578	hsa-miR-578	hsa-miR-578	hsa-miR-578	hsa-miR-578	hsa-miR-578	hsa-miR-578	hsa-miR-578	hsa-miR-578	hsa-miR-578	hsa-miR-578	hsa-miR-578	hsa-miR-578	hsa-miR-578	hsa-miR-578	hsa-miR-578	hsa-miR-578	hsa-miR-578	hsa-miR-578
hsa-miR-580-001621	hsa-miR-580	MIMAT0003245	NA	NA	NA	NA	hsa-miR-580	hsa-miR-580	hsa-miR-580	hsa-miR-580	hsa-miR-580	hsa-miR-580	hsa-miR-580	hsa-miR-580	hsa-miR-580	hsa-miR-580	hsa-miR-580	hsa-miR-580	hsa-miR-580	hsa-miR-580	hsa-miR-580	hsa-miR-580	hsa-miR-580-3p	hsa-miR-580-3p	hsa-miR-580-3p
hsa-miR-581-001622	hsa-miR-581	MIMAT0003246	NA	NA	NA	NA	hsa-miR-581	hsa-miR-581	hsa-miR-581	hsa-miR-581	hsa-miR-581	hsa-miR-581	hsa-miR-581	hsa-miR-581	hsa-miR-581	hsa-miR-581	hsa-miR-581	hsa-miR-581	hsa-miR-581	hsa-miR-581	hsa-miR-581	hsa-miR-581	hsa-miR-581	hsa-miR-581	hsa-miR-581
hsa-miR-583-001623	hsa-miR-583	MIMAT0003248	NA	NA	NA	NA	hsa-miR-583	hsa-miR-583	hsa-miR-583	hsa-miR-583	hsa-miR-583	hsa-miR-583	hsa-miR-583	hsa-miR-583	hsa-miR-583	hsa-miR-583	hsa-miR-583	hsa-miR-583	hsa-miR-583	hsa-miR-583	hsa-miR-583	hsa-miR-583	hsa-miR-583	hsa-miR-583	hsa-miR-583
hsa-miR-584-001624	hsa-miR-584	MIMAT0003249	NA	NA	NA	NA	hsa-miR-584	hsa-miR-584	hsa-miR-584	hsa-miR-584	hsa-miR-584	hsa-miR-584	hsa-miR-584	hsa-miR-584	hsa-miR-584	hsa-miR-584	hsa-miR-584	hsa-miR-584	hsa-miR-584	hsa-miR-584	hsa-miR-584-5p	hsa-miR-584-5p	hsa-miR-584-5p	hsa-miR-584-5p	hsa-miR-584-5p
hsa-miR-585-001625	hsa-miR-585	MIMAT0003250	NA	NA	NA	NA	hsa-miR-585	hsa-miR-585	hsa-miR-585	hsa-miR-585	hsa-miR-585	hsa-miR-585	hsa-miR-585	hsa-miR-585	hsa-miR-585	hsa-miR-585	hsa-miR-585	hsa-miR-585	hsa-miR-585	hsa-miR-585	hsa-miR-585	hsa-miR-585	hsa-miR-585-3p	hsa-miR-585-3p	hsa-miR-585-3p
hsa-miR-586-001539	hsa-miR-586	MIMAT0003252	NA	NA	NA	NA	hsa-miR-586	hsa-miR-586	hsa-miR-586	hsa-miR-586	hsa-miR-586	hsa-miR-586	hsa-miR-586	hsa-miR-586	hsa-miR-586	hsa-miR-586	hsa-miR-586	hsa-miR-586	hsa-miR-586	hsa-miR-586	hsa-miR-586	hsa-miR-586	hsa-miR-586	hsa-miR-586	hsa-miR-586
hsa-miR-587-001540	hsa-miR-587	MIMAT0003253	NA	NA	NA	NA	hsa-miR-587	hsa-miR-587	hsa-miR-587	hsa-miR-587	hsa-miR-587	hsa-miR-587	hsa-miR-587	hsa-miR-587	hsa-miR-587	hsa-miR-587	hsa-miR-587	hsa-miR-587	hsa-miR-587	hsa-miR-587	hsa-miR-587	hsa-miR-587	hsa-miR-587	hsa-miR-587	hsa-miR-587
hsa-miR-588-001542	hsa-miR-588	MIMAT0003255	NA	NA	NA	NA	hsa-miR-588	hsa-miR-588	hsa-miR-588	hsa-miR-588	hsa-miR-588	hsa-miR-588	hsa-miR-588	hsa-miR-588	hsa-miR-588	hsa-miR-588	hsa-miR-588	hsa-miR-588	hsa-miR-588	hsa-miR-588	hsa-miR-588	hsa-miR-588	hsa-miR-588	hsa-miR-588	hsa-miR-588
hsa-miR-589-001543	hsa-miR-589	MIMAT0004799	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-589	hsa-miR-589	hsa-miR-589	hsa-miR-589	hsa-miR-589	hsa-miR-589	hsa-miR-589	hsa-miR-589	hsa-miR-589	hsa-miR-589-5p	hsa-miR-589-5p	hsa-miR-589-5p	hsa-miR-589-5p	hsa-miR-589-5p
hsa-miR-590-3P-002677	hsa-miR-590-3p	MIMAT0004801	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-590-3p	hsa-miR-590-3p	hsa-miR-590-3p	hsa-miR-590-3p	hsa-miR-590-3p	hsa-miR-590-3p	hsa-miR-590-3p	hsa-miR-590-3p	hsa-miR-590-3p	hsa-miR-590-3p	hsa-miR-590-3p	hsa-miR-590-3p	hsa-miR-590-3p	hsa-miR-590-3p
hsa-miR-591-001545	hsa-miR-591	MIMAT0003259	NA	NA	NA	NA	hsa-miR-591	hsa-miR-591	hsa-miR-591	hsa-miR-591	hsa-miR-591	hsa-miR-591	hsa-miR-591	hsa-miR-591	hsa-miR-591	hsa-miR-591	hsa-miR-591	hsa-miR-591	hsa-miR-591	hsa-miR-591	hsa-miR-591	hsa-miR-591	hsa-miR-591	hsa-miR-591	hsa-miR-591
hsa-miR-592-001546	hsa-miR-592	MIMAT0003260	NA	NA	NA	NA	hsa-miR-592	hsa-miR-592	hsa-miR-592	hsa-miR-592	hsa-miR-592	hsa-miR-592	hsa-miR-592	hsa-miR-592	hsa-miR-592	hsa-miR-592	hsa-miR-592	hsa-miR-592	hsa-miR-592	hsa-miR-592	hsa-miR-592	hsa-miR-592	hsa-miR-592	hsa-miR-592	hsa-miR-592
hsa-miR-593-001547	hsa-miR-593	MIMAT0004802	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-593	hsa-miR-593	hsa-miR-593	hsa-miR-593	hsa-miR-593	hsa-miR-593	hsa-miR-593	hsa-miR-593	hsa-miR-593	hsa-miR-593-3p	hsa-miR-593-3p	hsa-miR-593-3p	hsa-miR-593-3p	hsa-miR-593-3p
hsa-miR-593-002411	hsa-miR-593	MIMAT0004802	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-593	hsa-miR-593	hsa-miR-593	hsa-miR-593	hsa-miR-593	hsa-miR-593	hsa-miR-593	hsa-miR-593	hsa-miR-593	hsa-miR-593-3p	hsa-miR-593-3p	hsa-miR-593-3p	hsa-miR-593-3p	hsa-miR-593-3p
hsa-miR-595-001987	hsa-miR-595	MIMAT0003263	NA	NA	NA	NA	hsa-miR-595	hsa-miR-595	hsa-miR-595	hsa-miR-595	hsa-miR-595	hsa-miR-595	hsa-miR-595	hsa-miR-595	hsa-miR-595	hsa-miR-595	hsa-miR-595	hsa-miR-595	hsa-miR-595	hsa-miR-595	hsa-miR-595	hsa-miR-595	hsa-miR-595	hsa-miR-595	hsa-miR-595
hsa-miR-596-001550	hsa-miR-596	MIMAT0003264	NA	NA	NA	NA	hsa-miR-596	hsa-miR-596	hsa-miR-596	hsa-miR-596	hsa-miR-596	hsa-miR-596	hsa-miR-596	hsa-miR-596	hsa-miR-596	hsa-miR-596	hsa-miR-596	hsa-miR-596	hsa-miR-596	hsa-miR-596	hsa-miR-596	hsa-miR-596	hsa-miR-596	hsa-miR-596	hsa-miR-596
hsa-miR-599-001554	hsa-miR-599	MIMAT0003267	NA	NA	NA	NA	hsa-miR-599	hsa-miR-599	hsa-miR-599	hsa-miR-599	hsa-miR-599	hsa-miR-599	hsa-miR-599	hsa-miR-599	hsa-miR-599	hsa-miR-599	hsa-miR-599	hsa-miR-599	hsa-miR-599	hsa-miR-599	hsa-miR-599	hsa-miR-599	hsa-miR-599	hsa-miR-599	hsa-miR-599
hsa-miR-600-001556	hsa-miR-600	MIMAT0003268	NA	NA	NA	NA	hsa-miR-600	hsa-miR-600	hsa-miR-600	hsa-miR-600	hsa-miR-600	hsa-miR-600	hsa-miR-600	hsa-miR-600	hsa-miR-600	hsa-miR-600	hsa-miR-600	hsa-miR-600	hsa-miR-600	hsa-miR-600	hsa-miR-600	hsa-miR-600	hsa-miR-600	hsa-miR-600	hsa-miR-600
hsa-miR-601-001558	hsa-miR-601	MIMAT0003269	NA	NA	NA	NA	hsa-miR-601	hsa-miR-601	hsa-miR-601	hsa-miR-601	hsa-miR-601	hsa-miR-601	hsa-miR-601	hsa-miR-601	hsa-miR-601	hsa-miR-601	hsa-miR-601	hsa-miR-601	hsa-miR-601	hsa-miR-601	hsa-miR-601	hsa-miR-601	hsa-miR-601	hsa-miR-601	hsa-miR-601
hsa-miR-603-001566	hsa-miR-603	MIMAT0003271	NA	NA	NA	NA	hsa-miR-603	hsa-miR-603	hsa-miR-603	hsa-miR-603	hsa-miR-603	hsa-miR-603	hsa-miR-603	hsa-miR-603	hsa-miR-603	hsa-miR-603	hsa-miR-603	hsa-miR-603	hsa-miR-603	hsa-miR-603	hsa-miR-603	hsa-miR-603	hsa-miR-603	hsa-miR-603	hsa-miR-603
hsa-miR-604-001567	hsa-miR-604	MIMAT0003272	NA	NA	NA	NA	hsa-miR-604	hsa-miR-604	hsa-miR-604	hsa-miR-604	hsa-miR-604	hsa-miR-604	hsa-miR-604	hsa-miR-604	hsa-miR-604	hsa-miR-604	hsa-miR-604	hsa-miR-604	hsa-miR-604	hsa-miR-604	hsa-miR-604	hsa-miR-604	hsa-miR-604	hsa-miR-604	hsa-miR-604
hsa-miR-605-001568	hsa-miR-605	MIMAT0003273	NA	NA	NA	NA	hsa-miR-605	hsa-miR-605	hsa-miR-605	hsa-miR-605	hsa-miR-605	hsa-miR-605	hsa-miR-605	hsa-miR-605	hsa-miR-605	hsa-miR-605	hsa-miR-605	hsa-miR-605	hsa-miR-605	hsa-miR-605	hsa-miR-605	hsa-miR-605	hsa-miR-605-5p	hsa-miR-605-5p	hsa-miR-605-5p
hsa-miR-606-001569	hsa-miR-606	MIMAT0003274	NA	NA	NA	NA	hsa-miR-606	hsa-miR-606	hsa-miR-606	hsa-miR-606	hsa-miR-606	hsa-miR-606	hsa-miR-606	hsa-miR-606	hsa-miR-606	hsa-miR-606	hsa-miR-606	hsa-miR-606	hsa-miR-606	hsa-miR-606	hsa-miR-606	hsa-miR-606	hsa-miR-606	hsa-miR-606	hsa-miR-606
hsa-miR-607-001570	hsa-miR-607	MIMAT0003275	NA	NA	NA	NA	hsa-miR-607	hsa-miR-607	hsa-miR-607	hsa-miR-607	hsa-miR-607	hsa-miR-607	hsa-miR-607	hsa-miR-607	hsa-miR-607	hsa-miR-607	hsa-miR-607	hsa-miR-607	hsa-miR-607	hsa-miR-607	hsa-miR-607	hsa-miR-607	hsa-miR-607	hsa-miR-607	hsa-miR-607
hsa-miR-608-001571	hsa-miR-608	MIMAT0003276	NA	NA	NA	NA	hsa-miR-608	hsa-miR-608	hsa-miR-608	hsa-miR-608	hsa-miR-608	hsa-miR-608	hsa-miR-608	hsa-miR-608	hsa-miR-608	hsa-miR-608	hsa-miR-608	hsa-miR-608	hsa-miR-608	hsa-miR-608	hsa-miR-608	hsa-miR-608	hsa-miR-608	hsa-miR-608	hsa-miR-608
hsa-miR-609-001573	hsa-miR-609	MIMAT0003277	NA	NA	NA	NA	hsa-miR-609	hsa-miR-609	hsa-miR-609	hsa-miR-609	hsa-miR-609	hsa-miR-609	hsa-miR-609	hsa-miR-609	hsa-miR-609	hsa-miR-609	hsa-miR-609	hsa-miR-609	hsa-miR-609	hsa-miR-609	hsa-miR-609	hsa-miR-609	hsa-miR-609	hsa-miR-609	hsa-miR-609
hsa-miR-613-001586	hsa-miR-613	MIMAT0003281	NA	NA	NA	NA	hsa-miR-613	hsa-miR-613	hsa-miR-613	hsa-miR-613	hsa-miR-613	hsa-miR-613	hsa-miR-613	hsa-miR-613	hsa-miR-613	hsa-miR-613	hsa-miR-613	hsa-miR-613	hsa-miR-613	hsa-miR-613	hsa-miR-613	hsa-miR-613	hsa-miR-613	hsa-miR-613	hsa-miR-613
hsa-miR-614-001587	hsa-miR-614	MIMAT0003282	NA	NA	NA	NA	hsa-miR-614	hsa-miR-614	hsa-miR-614	hsa-miR-614	hsa-miR-614	hsa-miR-614	hsa-miR-614	hsa-miR-614	hsa-miR-614	hsa-miR-614	hsa-miR-614	hsa-miR-614	hsa-miR-614	hsa-miR-614	hsa-miR-614	hsa-miR-614	hsa-miR-614	hsa-miR-614	hsa-miR-614
hsa-miR-616-001589	hsa-miR-616	MIMAT0004805	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-616	hsa-miR-616	hsa-miR-616	hsa-miR-616	hsa-miR-616	hsa-miR-616	hsa-miR-616	hsa-miR-616	hsa-miR-616	hsa-miR-616-3p	hsa-miR-616-3p	hsa-miR-616-3p	hsa-miR-616-3p	hsa-miR-616-3p
hsa-miR-617-001591	hsa-miR-617	MIMAT0003286	NA	NA	NA	NA	hsa-miR-617	hsa-miR-617	hsa-miR-617	hsa-miR-617	hsa-miR-617	hsa-miR-617	hsa-miR-617	hsa-miR-617	hsa-miR-617	hsa-miR-617	hsa-miR-617	hsa-miR-617	hsa-miR-617	hsa-miR-617	hsa-miR-617	hsa-miR-617	hsa-miR-617	hsa-miR-617	hsa-miR-617
hsa-miR-620-002672	hsa-miR-620	MIMAT0003289	NA	NA	NA	NA	hsa-miR-620	hsa-miR-620	hsa-miR-620	hsa-miR-620	hsa-miR-620	hsa-miR-620	hsa-miR-620	hsa-miR-620	hsa-miR-620	hsa-miR-620	hsa-miR-620	hsa-miR-620	hsa-miR-620	hsa-miR-620	hsa-miR-620	hsa-miR-620	hsa-miR-620	hsa-miR-620	hsa-miR-620
hsa-miR-621-001598	hsa-miR-621	MIMAT0003290	NA	NA	NA	NA	hsa-miR-621	hsa-miR-621	hsa-miR-621	hsa-miR-621	hsa-miR-621	hsa-miR-621	hsa-miR-621	hsa-miR-621	hsa-miR-621	hsa-miR-621	hsa-miR-621	hsa-miR-621	hsa-miR-621	hsa-miR-621	hsa-miR-621	hsa-miR-621	hsa-miR-621	hsa-miR-621	hsa-miR-621
hsa-miR-622-001553	hsa-miR-622	MIMAT0003291	NA	NA	NA	NA	hsa-miR-622	hsa-miR-622	hsa-miR-622	hsa-miR-622	hsa-miR-622	hsa-miR-622	hsa-miR-622	hsa-miR-622	hsa-miR-622	hsa-miR-622	hsa-miR-622	hsa-miR-622	hsa-miR-622	hsa-miR-622	hsa-miR-622	hsa-miR-622	hsa-miR-622	hsa-miR-622	hsa-miR-622
hsa-miR-623-001555	hsa-miR-623	MIMAT0003292	NA	NA	NA	NA	hsa-miR-623	hsa-miR-623	hsa-miR-623	hsa-miR-623	hsa-miR-623	hsa-miR-623	hsa-miR-623	hsa-miR-623	hsa-miR-623	hsa-miR-623	hsa-miR-623	hsa-miR-623	hsa-miR-623	hsa-miR-623	hsa-miR-623	hsa-miR-623	hsa-miR-623	hsa-miR-623	hsa-miR-623
hsa-miR-624-001557	hsa-miR-624	MIMAT0004807	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-624	hsa-miR-624	hsa-miR-624	hsa-miR-624	hsa-miR-624	hsa-miR-624	hsa-miR-624	hsa-miR-624	hsa-miR-624	hsa-miR-624-3p	hsa-miR-624-3p	hsa-miR-624-3p	hsa-miR-624-3p	hsa-miR-624-3p
hsa-miR-625#-002432	hsa-miR-625*	MIMAT0004808	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-625*	hsa-miR-625*	hsa-miR-625*	hsa-miR-625*	hsa-miR-625*	hsa-miR-625*	hsa-miR-625*	hsa-miR-625*	hsa-miR-625*	hsa-miR-625-3p	hsa-miR-625-3p	hsa-miR-625-3p	hsa-miR-625-3p	hsa-miR-625-3p
hsa-miR-626-001559	hsa-miR-626	MIMAT0003295	NA	NA	NA	NA	hsa-miR-626	hsa-miR-626	hsa-miR-626	hsa-miR-626	hsa-miR-626	hsa-miR-626	hsa-miR-626	hsa-miR-626	hsa-miR-626	hsa-miR-626	hsa-miR-626	hsa-miR-626	hsa-miR-626	hsa-miR-626	hsa-miR-626	hsa-miR-626	hsa-miR-626	hsa-miR-626	hsa-miR-626
hsa-miR-628-3p-002434	hsa-miR-628-3p	MIMAT0003297	NA	NA	NA	NA	hsa-miR-628	hsa-miR-628	hsa-miR-628	hsa-miR-628	hsa-miR-628	hsa-miR-628-3p	hsa-miR-628-3p	hsa-miR-628-3p	hsa-miR-628-3p	hsa-miR-628-3p	hsa-miR-628-3p	hsa-miR-628-3p	hsa-miR-628-3p	hsa-miR-628-3p	hsa-miR-628-3p	hsa-miR-628-3p	hsa-miR-628-3p	hsa-miR-628-3p	hsa-miR-628-3p
hsa-miR-629-001562	hsa-miR-629	MIMAT0004810	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-629	hsa-miR-629	hsa-miR-629	hsa-miR-629	hsa-miR-629	hsa-miR-629	hsa-miR-629	hsa-miR-629	hsa-miR-629	hsa-miR-629-5p	hsa-miR-629-5p	hsa-miR-629-5p	hsa-miR-629-5p	hsa-miR-629-5p
hsa-miR-630-001563	hsa-miR-630	MIMAT0003299	NA	NA	NA	NA	hsa-miR-630	hsa-miR-630	hsa-miR-630	hsa-miR-630	hsa-miR-630	hsa-miR-630	hsa-miR-630	hsa-miR-630	hsa-miR-630	hsa-miR-630	hsa-miR-630	hsa-miR-630	hsa-miR-630	hsa-miR-630	hsa-miR-630	hsa-miR-630	hsa-miR-630	hsa-miR-630	hsa-miR-630
hsa-miR-631-001564	hsa-miR-631	MIMAT0003300	NA	NA	NA	NA	hsa-miR-631	hsa-miR-631	hsa-miR-631	hsa-miR-631	hsa-miR-631	hsa-miR-631	hsa-miR-631	hsa-miR-631	hsa-miR-631	hsa-miR-631	hsa-miR-631	hsa-miR-631	hsa-miR-631	hsa-miR-631	hsa-miR-631	hsa-miR-631	hsa-miR-631	hsa-miR-631	hsa-miR-631
hsa-miR-633-001574	hsa-miR-633	MIMAT0003303	NA	NA	NA	NA	hsa-miR-633	hsa-miR-633	hsa-miR-633	hsa-miR-633	hsa-miR-633	hsa-miR-633	hsa-miR-633	hsa-miR-633	hsa-miR-633	hsa-miR-633	hsa-miR-633	hsa-miR-633	hsa-miR-633	hsa-miR-633	hsa-miR-633	hsa-miR-633	hsa-miR-633	hsa-miR-633	hsa-miR-633
hsa-miR-634-001576	hsa-miR-634	MIMAT0003304	NA	NA	NA	NA	hsa-miR-634	hsa-miR-634	hsa-miR-634	hsa-miR-634	hsa-miR-634	hsa-miR-634	hsa-miR-634	hsa-miR-634	hsa-miR-634	hsa-miR-634	hsa-miR-634	hsa-miR-634	hsa-miR-634	hsa-miR-634	hsa-miR-634	hsa-miR-634	hsa-miR-634	hsa-miR-634	hsa-miR-634
hsa-miR-635-001578	hsa-miR-635	MIMAT0003305	NA	NA	NA	NA	hsa-miR-635	hsa-miR-635	hsa-miR-635	hsa-miR-635	hsa-miR-635	hsa-miR-635	hsa-miR-635	hsa-miR-635	hsa-miR-635	hsa-miR-635	hsa-miR-635	hsa-miR-635	hsa-miR-635	hsa-miR-635	hsa-miR-635	hsa-miR-635	hsa-miR-635	hsa-miR-635	hsa-miR-635
hsa-miR-637-001581	hsa-miR-637	MIMAT0003307	NA	NA	NA	NA	hsa-miR-637	hsa-miR-637	hsa-miR-637	hsa-miR-637	hsa-miR-637	hsa-miR-637	hsa-miR-637	hsa-miR-637	hsa-miR-637	hsa-miR-637	hsa-miR-637	hsa-miR-637	hsa-miR-637	hsa-miR-637	hsa-miR-637	hsa-miR-637	hsa-miR-637	hsa-miR-637	hsa-miR-637
hsa-miR-638-001582	hsa-miR-638	MIMAT0003308	NA	NA	NA	NA	hsa-miR-638	hsa-miR-638	hsa-miR-638	hsa-miR-638	hsa-miR-638	hsa-miR-638	hsa-miR-638	hsa-miR-638	hsa-miR-638	hsa-miR-638	hsa-miR-638	hsa-miR-638	hsa-miR-638	hsa-miR-638	hsa-miR-638	hsa-miR-638	hsa-miR-638	hsa-miR-638	hsa-miR-638
hsa-miR-639-001583	hsa-miR-639	MIMAT0003309	NA	NA	NA	NA	hsa-miR-639	hsa-miR-639	hsa-miR-639	hsa-miR-639	hsa-miR-639	hsa-miR-639	hsa-miR-639	hsa-miR-639	hsa-miR-639	hsa-miR-639	hsa-miR-639	hsa-miR-639	hsa-miR-639	hsa-miR-639	hsa-miR-639	hsa-miR-639	hsa-miR-639	hsa-miR-639	hsa-miR-639
hsa-miR-640-001584	hsa-miR-640	MIMAT0003310	NA	NA	NA	NA	hsa-miR-640	hsa-miR-640	hsa-miR-640	hsa-miR-640	hsa-miR-640	hsa-miR-640	hsa-miR-640	hsa-miR-640	hsa-miR-640	hsa-miR-640	hsa-miR-640	hsa-miR-640	hsa-miR-640	hsa-miR-640	hsa-miR-640	hsa-miR-640	hsa-miR-640	hsa-miR-640	hsa-miR-640
hsa-miR-641-001585	hsa-miR-641	MIMAT0003311	NA	NA	NA	NA	hsa-miR-641	hsa-miR-641	hsa-miR-641	hsa-miR-641	hsa-miR-641	hsa-miR-641	hsa-miR-641	hsa-miR-641	hsa-miR-641	hsa-miR-641	hsa-miR-641	hsa-miR-641	hsa-miR-641	hsa-miR-641	hsa-miR-641	hsa-miR-641	hsa-miR-641	hsa-miR-641	hsa-miR-641
hsa-miR-643-001594	hsa-miR-643	MIMAT0003313	NA	NA	NA	NA	hsa-miR-643	hsa-miR-643	hsa-miR-643	hsa-miR-643	hsa-miR-643	hsa-miR-643	hsa-miR-643	hsa-miR-643	hsa-miR-643	hsa-miR-643	hsa-miR-643	hsa-miR-643	hsa-miR-643	hsa-miR-643	hsa-miR-643	hsa-miR-643	hsa-miR-643	hsa-miR-643	hsa-miR-643
hsa-miR-644-001596	hsa-miR-644	MIMAT0003314	NA	NA	NA	NA	hsa-miR-644	hsa-miR-644	hsa-miR-644	hsa-miR-644	hsa-miR-644	hsa-miR-644	hsa-miR-644	hsa-miR-644	hsa-miR-644	hsa-miR-644	hsa-miR-644	hsa-miR-644	hsa-miR-644	hsa-miR-644	hsa-miR-644a	hsa-miR-644a	hsa-miR-644a	hsa-miR-644a	hsa-miR-644a
hsa-miR-645-001597	hsa-miR-645	MIMAT0003315	NA	NA	NA	NA	hsa-miR-645	hsa-miR-645	hsa-miR-645	hsa-miR-645	hsa-miR-645	hsa-miR-645	hsa-miR-645	hsa-miR-645	hsa-miR-645	hsa-miR-645	hsa-miR-645	hsa-miR-645	hsa-miR-645	hsa-miR-645	hsa-miR-645	hsa-miR-645	hsa-miR-645	hsa-miR-645	hsa-miR-645
hsa-miR-646-001599	hsa-miR-646	MIMAT0003316	NA	NA	NA	NA	hsa-miR-646	hsa-miR-646	hsa-miR-646	hsa-miR-646	hsa-miR-646	hsa-miR-646	hsa-miR-646	hsa-miR-646	hsa-miR-646	hsa-miR-646	hsa-miR-646	hsa-miR-646	hsa-miR-646	hsa-miR-646	hsa-miR-646	hsa-miR-646	hsa-miR-646	hsa-miR-646	hsa-miR-646
hsa-miR-647-001600	hsa-miR-647	MIMAT0003317	NA	NA	NA	NA	hsa-miR-647	hsa-miR-647	hsa-miR-647	hsa-miR-647	hsa-miR-647	hsa-miR-647	hsa-miR-647	hsa-miR-647	hsa-miR-647	hsa-miR-647	hsa-miR-647	hsa-miR-647	hsa-miR-647	hsa-miR-647	hsa-miR-647	hsa-miR-647	hsa-miR-647	hsa-miR-647	hsa-miR-647
hsa-miR-648-001601	hsa-miR-648	MIMAT0003318	NA	NA	NA	NA	hsa-miR-648	hsa-miR-648	hsa-miR-648	hsa-miR-648	hsa-miR-648	hsa-miR-648	hsa-miR-648	hsa-miR-648	hsa-miR-648	hsa-miR-648	hsa-miR-648	hsa-miR-648	hsa-miR-648	hsa-miR-648	hsa-miR-648	hsa-miR-648	hsa-miR-648	hsa-miR-648	hsa-miR-648
hsa-miR-649-001602	hsa-miR-649	MIMAT0003319	NA	NA	NA	NA	hsa-miR-649	hsa-miR-649	hsa-miR-649	hsa-miR-649	hsa-miR-649	hsa-miR-649	hsa-miR-649	hsa-miR-649	hsa-miR-649	hsa-miR-649	hsa-miR-649	hsa-miR-649	hsa-miR-649	hsa-miR-649	hsa-miR-649	hsa-miR-649	hsa-miR-649	hsa-miR-649	hsa-miR-649
hsa-miR-650-001603	hsa-miR-650	MIMAT0003320	NA	NA	NA	NA	hsa-miR-650	hsa-miR-650	hsa-miR-650	hsa-miR-650	hsa-miR-650	hsa-miR-650	hsa-miR-650	hsa-miR-650	hsa-miR-650	hsa-miR-650	hsa-miR-650	hsa-miR-650	hsa-miR-650	hsa-miR-650	hsa-miR-650	hsa-miR-650	hsa-miR-650	hsa-miR-650	hsa-miR-650
hsa-miR-656-001510	hsa-miR-656	MIMAT0003332	NA	NA	NA	NA	hsa-miR-656	hsa-miR-656	hsa-miR-656	hsa-miR-656	hsa-miR-656	hsa-miR-656	hsa-miR-656	hsa-miR-656	hsa-miR-656	hsa-miR-656	hsa-miR-656	hsa-miR-656	hsa-miR-656	hsa-miR-656	hsa-miR-656	hsa-miR-656	hsa-miR-656-3p	hsa-miR-656-3p	hsa-miR-656-3p
hsa-miR-657-001512	hsa-miR-657	MIMAT0003335	NA	NA	NA	NA	hsa-miR-657	hsa-miR-657	hsa-miR-657	hsa-miR-657	hsa-miR-657	hsa-miR-657	hsa-miR-657	hsa-miR-657	hsa-miR-657	hsa-miR-657	hsa-miR-657	hsa-miR-657	hsa-miR-657	hsa-miR-657	hsa-miR-657	hsa-miR-657	hsa-miR-657	hsa-miR-657	hsa-miR-657
hsa-miR-658-001513	hsa-miR-658	MIMAT0003336	NA	NA	NA	NA	hsa-miR-658	hsa-miR-658	hsa-miR-658	hsa-miR-658	hsa-miR-658	hsa-miR-658	hsa-miR-658	hsa-miR-658	hsa-miR-658	hsa-miR-658	hsa-miR-658	hsa-miR-658	hsa-miR-658	hsa-miR-658	hsa-miR-658	hsa-miR-658	hsa-miR-658	hsa-miR-658	hsa-miR-658
